# WFCD warframe-drop-data relics.json — relic reward table.
# reward_name resolves to a catalog slug at runtime (normalize_name); Forma/Kuva/etc. stay unpriced.
# tier	relic_name	refinement	reward_name	chance
Meso	A8	Intact	Lavos Prime Neuroptics Blueprint	11
Meso	A8	Intact	Okina Prime Handle	11
Meso	A8	Intact	Quassus Prime Handle	25.33
Meso	A8	Radiant	Acceltra Prime Stock	10
Meso	A8	Radiant	Burston Prime Receiver	16.67
Meso	A8	Radiant	Forma Blueprint	16.67
Meso	A8	Radiant	Lavos Prime Neuroptics Blueprint	20
Meso	A8	Radiant	Okina Prime Handle	20
Meso	A8	Radiant	Quassus Prime Handle	16.67
Meso	A9	Exceptional	Alternox Prime Stock	4
Meso	A9	Exceptional	Burston Prime Receiver	23.33
Meso	A9	Exceptional	Daikyu Prime Lower Limb	13
Meso	A9	Exceptional	Forma Blueprint	23.33
Meso	A9	Exceptional	Sevagoth Prime Neuroptics Blueprint	23.33
Meso	A9	Exceptional	Venato Prime Blueprint	13
Meso	A9	Flawless	Alternox Prime Stock	6
Meso	A9	Flawless	Burston Prime Receiver	20
Meso	A9	Flawless	Daikyu Prime Lower Limb	17
Meso	A9	Flawless	Forma Blueprint	20
Meso	A9	Flawless	Sevagoth Prime Neuroptics Blueprint	20
Meso	A9	Flawless	Venato Prime Blueprint	17
Meso	A9	Intact	Alternox Prime Stock	2
Meso	A9	Intact	Burston Prime Receiver	25.33
Meso	A9	Intact	Daikyu Prime Lower Limb	11
Meso	A9	Intact	Forma Blueprint	25.33
Meso	A9	Intact	Sevagoth Prime Neuroptics Blueprint	25.33
Meso	A9	Intact	Venato Prime Blueprint	11
Meso	A9	Radiant	Alternox Prime Stock	10
Meso	A9	Radiant	Burston Prime Receiver	16.67
Meso	A9	Radiant	Daikyu Prime Lower Limb	20
Meso	A9	Radiant	Forma Blueprint	16.67
Meso	A9	Radiant	Sevagoth Prime Neuroptics Blueprint	16.67
Meso	A9	Radiant	Venato Prime Blueprint	20
Meso	B1	Exceptional	Boar Prime Stock	4
Meso	B1	Exceptional	Dakra Prime Handle	23.33
Meso	B1	Exceptional	Forma Blueprint	23.33
Meso	B1	Exceptional	Mag Prime Chassis Blueprint	13
Meso	B1	Exceptional	Orthos Prime Blueprint	13
Meso	B1	Exceptional	Orthos Prime Handle	23.33
Meso	B1	Flawless	Boar Prime Stock	6
Meso	B1	Flawless	Dakra Prime Handle	20
Meso	B1	Flawless	Forma Blueprint	20
Meso	B1	Flawless	Mag Prime Chassis Blueprint	17
Meso	B1	Flawless	Orthos Prime Blueprint	17
Meso	B1	Flawless	Orthos Prime Handle	20
Meso	B1	Intact	Boar Prime Stock	2
Meso	B1	Intact	Dakra Prime Handle	25.33
Meso	B1	Intact	Forma Blueprint	25.33
Meso	B1	Intact	Mag Prime Chassis Blueprint	11
Meso	B1	Intact	Orthos Prime Blueprint	11
Meso	B1	Intact	Orthos Prime Handle	25.33
Meso	B1	Radiant	Boar Prime Stock	10
Meso	B1	Radiant	Dakra Prime Handle	16.67
Meso	B1	Radiant	Forma Blueprint	16.67
Meso	B1	Radiant	Mag Prime Chassis Blueprint	20
Meso	B1	Radiant	Orthos Prime Blueprint	20
Meso	B1	Radiant	Orthos Prime Handle	16.67
Meso	B10	Exceptional	Boltor Prime Blueprint	4
Meso	B10	Exceptional	Burston Prime Receiver	23.33
Meso	B10	Exceptional	Ember Prime Chassis Blueprint	23.33
Meso	B10	Exceptional	Forma Blueprint	23.33
Meso	B10	Exceptional	Glaive Prime Blade	13
Meso	B10	Exceptional	Sicarus Prime Blueprint	13
Meso	B10	Flawless	Boltor Prime Blueprint	6
Meso	B10	Flawless	Burston Prime Receiver	20
Meso	B10	Flawless	Ember Prime Chassis Blueprint	20
Meso	B10	Flawless	Forma Blueprint	20
Meso	B10	Flawless	Glaive Prime Blade	17
Meso	B10	Flawless	Sicarus Prime Blueprint	17
Meso	B10	Intact	Boltor Prime Blueprint	2
Meso	B10	Intact	Burston Prime Receiver	25.33
Meso	B10	Intact	Ember Prime Chassis Blueprint	25.33
Meso	B10	Intact	Forma Blueprint	25.33
Meso	B10	Intact	Glaive Prime Blade	11
Meso	B10	Intact	Sicarus Prime Blueprint	11
Meso	B10	Radiant	Boltor Prime Blueprint	10
Meso	B10	Radiant	Burston Prime Receiver	16.67
Meso	B10	Radiant	Ember Prime Chassis Blueprint	16.67
Meso	B10	Radiant	Forma Blueprint	16.67
Meso	B10	Radiant	Glaive Prime Blade	20
Meso	B10	Radiant	Sicarus Prime Blueprint	20
Meso	B2	Exceptional	Banshee Prime Chassis Blueprint	4
Meso	B2	Exceptional	Braton Prime Blueprint	23.33
Meso	B2	Exceptional	Hydroid Prime Blueprint	13
Meso	B2	Exceptional	Kronen Prime Handle	13
Meso	B2	Exceptional	Oberon Prime Chassis Blueprint	23.33
Meso	B2	Exceptional	Silva & Aegis Prime Hilt	23.33
Meso	B2	Flawless	Banshee Prime Chassis Blueprint	6
Meso	B2	Flawless	Braton Prime Blueprint	20
Meso	B2	Flawless	Hydroid Prime Blueprint	17
Meso	B2	Flawless	Kronen Prime Handle	17
Meso	B2	Flawless	Oberon Prime Chassis Blueprint	20
Meso	B2	Flawless	Silva & Aegis Prime Hilt	20
Meso	B2	Intact	Banshee Prime Chassis Blueprint	2
Meso	B2	Intact	Braton Prime Blueprint	25.33
Meso	B2	Intact	Hydroid Prime Blueprint	11
Meso	B2	Intact	Kronen Prime Handle	11
Meso	B2	Intact	Oberon Prime Chassis Blueprint	25.33
Meso	B2	Intact	Silva & Aegis Prime Hilt	25.33
Meso	B2	Radiant	Banshee Prime Chassis Blueprint	10
Meso	B2	Radiant	Braton Prime Blueprint	16.67
Meso	B2	Radiant	Hydroid Prime Blueprint	20
Meso	B2	Radiant	Kronen Prime Handle	20
Meso	B2	Radiant	Oberon Prime Chassis Blueprint	16.67
Meso	B2	Radiant	Silva & Aegis Prime Hilt	16.67
Meso	B3	Exceptional	Boar Prime Stock	4
Meso	B3	Exceptional	Dakra Prime Blueprint	13
Meso	B3	Exceptional	Forma Blueprint	23.33
Meso	B3	Exceptional	Mag Prime Chassis Blueprint	13
Meso	B3	Exceptional	Nova Prime Systems Blueprint	23.33
Meso	B3	Exceptional	Soma Prime Blueprint	23.33
Meso	B3	Flawless	Boar Prime Stock	6
Meso	B3	Flawless	Dakra Prime Blueprint	17
Meso	B3	Flawless	Forma Blueprint	20
Meso	B3	Flawless	Mag Prime Chassis Blueprint	17
Meso	B3	Flawless	Nova Prime Systems Blueprint	20
Meso	B3	Flawless	Soma Prime Blueprint	20
Meso	B3	Intact	Boar Prime Stock	2
Meso	B3	Intact	Dakra Prime Blueprint	11
Meso	B3	Intact	Forma Blueprint	25.33
Meso	B3	Intact	Mag Prime Chassis Blueprint	11
Meso	B3	Intact	Nova Prime Systems Blueprint	25.33
Meso	B3	Intact	Soma Prime Blueprint	25.33
Meso	B3	Radiant	Boar Prime Stock	10
Meso	B3	Radiant	Dakra Prime Blueprint	20
Meso	B3	Radiant	Forma Blueprint	16.67
Meso	B3	Radiant	Mag Prime Chassis Blueprint	20
Meso	B3	Radiant	Nova Prime Systems Blueprint	16.67
Meso	B3	Radiant	Soma Prime Blueprint	16.67
Meso	B4	Exceptional	Baza Prime Blueprint	4
Meso	B4	Exceptional	Bronco Prime Receiver	23.33
Meso	B4	Exceptional	Chroma Prime Blueprint	23.33
Meso	B4	Exceptional	Paris Prime Upper Limb	23.33
Meso	B4	Exceptional	Redeemer Prime Blueprint	13
Meso	B4	Exceptional	Wukong Prime Chassis Blueprint	13
Meso	B4	Flawless	Baza Prime Blueprint	6
Meso	B4	Flawless	Bronco Prime Receiver	20
Meso	B4	Flawless	Chroma Prime Blueprint	20
Meso	B4	Flawless	Paris Prime Upper Limb	20
Meso	B4	Flawless	Redeemer Prime Blueprint	17
Meso	B4	Flawless	Wukong Prime Chassis Blueprint	17
Meso	B4	Intact	Baza Prime Blueprint	2
Meso	B4	Intact	Bronco Prime Receiver	25.33
Meso	B4	Intact	Chroma Prime Blueprint	25.33
Meso	B4	Intact	Paris Prime Upper Limb	25.33
Meso	B4	Intact	Redeemer Prime Blueprint	11
Meso	B4	Intact	Wukong Prime Chassis Blueprint	11
Meso	B4	Radiant	Baza Prime Blueprint	10
Meso	B4	Radiant	Bronco Prime Receiver	16.67
Meso	B4	Radiant	Chroma Prime Blueprint	16.67
Meso	B4	Radiant	Paris Prime Upper Limb	16.67
Meso	B4	Radiant	Redeemer Prime Blueprint	20
Meso	B4	Radiant	Wukong Prime Chassis Blueprint	20
Meso	B5	Exceptional	Baza Prime Blueprint	4
Meso	B5	Exceptional	Guandao Prime Blueprint	13
Meso	B5	Exceptional	Ivara Prime Neuroptics Blueprint	23.33
Meso	B5	Exceptional	Karyst Prime Blueprint	23.33
Meso	B5	Exceptional	Nidus Prime Systems Blueprint	23.33
Meso	B5	Exceptional	Volnus Prime Head	13
Meso	B5	Flawless	Baza Prime Blueprint	6
Meso	B5	Flawless	Guandao Prime Blueprint	17
Meso	B5	Flawless	Ivara Prime Neuroptics Blueprint	20
Meso	B5	Flawless	Karyst Prime Blueprint	20
Meso	B5	Flawless	Nidus Prime Systems Blueprint	20
Meso	B5	Flawless	Volnus Prime Head	17
Meso	B5	Intact	Baza Prime Blueprint	2
Meso	B5	Intact	Guandao Prime Blueprint	11
Meso	B5	Intact	Ivara Prime Neuroptics Blueprint	25.33
Meso	B5	Intact	Karyst Prime Blueprint	25.33
Meso	B5	Intact	Nidus Prime Systems Blueprint	25.33
Meso	B5	Intact	Volnus Prime Head	11
Meso	B5	Radiant	Baza Prime Blueprint	10
Meso	B5	Radiant	Guandao Prime Blueprint	20
Meso	B5	Radiant	Ivara Prime Neuroptics Blueprint	16.67
Meso	B5	Radiant	Karyst Prime Blueprint	16.67
Meso	B5	Radiant	Nidus Prime Systems Blueprint	16.67
Meso	B5	Radiant	Volnus Prime Head	20
Meso	B6	Exceptional	2X Forma Blueprint	13
Meso	B6	Exceptional	Akbronco Prime Blueprint	23.33
Meso	B6	Exceptional	Baza Prime Stock	4
Meso	B6	Exceptional	Magnus Prime Blueprint	23.33
Meso	B6	Exceptional	Octavia Prime Neuroptics Blueprint	23.33
Meso	B6	Exceptional	Paris Prime Grip	13
Meso	B6	Flawless	2X Forma Blueprint	17
Meso	B6	Flawless	Akbronco Prime Blueprint	20
Meso	B6	Flawless	Baza Prime Stock	6
Meso	B6	Flawless	Magnus Prime Blueprint	20
Meso	B6	Flawless	Octavia Prime Neuroptics Blueprint	20
Meso	B6	Flawless	Paris Prime Grip	17
Meso	B6	Intact	2X Forma Blueprint	11
Meso	B6	Intact	Akbronco Prime Blueprint	25.33
Meso	B6	Intact	Baza Prime Stock	2
Meso	B6	Intact	Magnus Prime Blueprint	25.33
Meso	B6	Intact	Octavia Prime Neuroptics Blueprint	25.33
Meso	B6	Intact	Paris Prime Grip	11
Meso	B6	Radiant	2X Forma Blueprint	20
Meso	B6	Radiant	Akbronco Prime Blueprint	16.67
Meso	B6	Radiant	Baza Prime Stock	10
Meso	B6	Radiant	Magnus Prime Blueprint	16.67
Meso	B6	Radiant	Octavia Prime Neuroptics Blueprint	16.67
Meso	B6	Radiant	Paris Prime Grip	20
Meso	B7	Exceptional	Akjagara Prime Link	13
Meso	B7	Exceptional	Ballistica Prime Blueprint	4
Meso	B7	Exceptional	Burston Prime Receiver	23.33
Meso	B7	Exceptional	Fang Prime Blueprint	23.33
Meso	B7	Exceptional	Forma Blueprint	23.33
Meso	B7	Exceptional	Redeemer Prime Blueprint	13
Meso	B7	Flawless	Akjagara Prime Link	17
Meso	B7	Flawless	Ballistica Prime Blueprint	6
Meso	B7	Flawless	Burston Prime Receiver	20
Meso	B7	Flawless	Fang Prime Blueprint	20
Meso	B7	Flawless	Forma Blueprint	20
Meso	B7	Flawless	Redeemer Prime Blueprint	17
Meso	B7	Intact	Akjagara Prime Link	11
Meso	B7	Intact	Ballistica Prime Blueprint	2
Meso	B7	Intact	Burston Prime Receiver	25.33
Meso	B7	Intact	Fang Prime Blueprint	25.33
Meso	B7	Intact	Forma Blueprint	25.33
Meso	B7	Intact	Redeemer Prime Blueprint	11
Meso	B7	Radiant	Akjagara Prime Link	20
Meso	B7	Radiant	Ballistica Prime Blueprint	10
Meso	B7	Radiant	Burston Prime Receiver	16.67
Meso	B7	Radiant	Fang Prime Blueprint	16.67
Meso	B7	Radiant	Forma Blueprint	16.67
Meso	B7	Radiant	Redeemer Prime Blueprint	20
Meso	B8	Exceptional	Baruuk Prime Blueprint	4
Meso	B8	Exceptional	Corvas Prime Blueprint	13
Meso	B8	Exceptional	Forma Blueprint	23.33
Meso	B8	Exceptional	Grendel Prime Neuroptics Blueprint	23.33
Meso	B8	Exceptional	Paris Prime String	23.33
Meso	B8	Exceptional	Tatsu Prime Blade	13
Meso	B8	Flawless	Baruuk Prime Blueprint	6
Meso	B8	Flawless	Corvas Prime Blueprint	17
Meso	B8	Flawless	Forma Blueprint	20
Meso	B8	Flawless	Grendel Prime Neuroptics Blueprint	20
Meso	B8	Flawless	Paris Prime String	20
Meso	B8	Flawless	Tatsu Prime Blade	17
Meso	B8	Intact	Baruuk Prime Blueprint	2
Meso	B8	Intact	Corvas Prime Blueprint	11
Meso	B8	Intact	Forma Blueprint	25.33
Meso	B8	Intact	Grendel Prime Neuroptics Blueprint	25.33
Meso	B8	Intact	Paris Prime String	25.33
Meso	B8	Intact	Tatsu Prime Blade	11
Meso	B8	Radiant	Baruuk Prime Blueprint	10
Meso	B8	Radiant	Corvas Prime Blueprint	20
Meso	B8	Radiant	Forma Blueprint	16.67
Meso	B8	Radiant	Grendel Prime Neuroptics Blueprint	16.67
Meso	B8	Radiant	Paris Prime String	16.67
Meso	B8	Radiant	Tatsu Prime Blade	20
Meso	B9	Exceptional	Afuris Prime Barrel	23.33
Meso	B9	Exceptional	Baruuk Prime Blueprint	4
Meso	B9	Exceptional	Braton Prime Blueprint	23.33
Meso	B9	Exceptional	Larkspur Prime Blueprint	23.33
Meso	B9	Exceptional	Paris Prime Upper Limb	13
Meso	B9	Exceptional	Shade Prime Blueprint	13
Meso	B9	Flawless	Afuris Prime Barrel	20
Meso	B9	Flawless	Baruuk Prime Blueprint	6
Meso	B9	Flawless	Braton Prime Blueprint	20
Meso	B9	Flawless	Larkspur Prime Blueprint	20
Meso	B9	Flawless	Paris Prime Upper Limb	17
Meso	B9	Flawless	Shade Prime Blueprint	17
Meso	B9	Intact	Afuris Prime Barrel	25.33
Meso	B9	Intact	Baruuk Prime Blueprint	2
Meso	B9	Intact	Braton Prime Blueprint	25.33
Meso	B9	Intact	Larkspur Prime Blueprint	25.33
Meso	B9	Intact	Paris Prime Upper Limb	11
Meso	B9	Intact	Shade Prime Blueprint	11
Meso	B9	Radiant	Afuris Prime Barrel	16.67
Meso	B9	Radiant	Baruuk Prime Blueprint	10
Meso	B9	Radiant	Braton Prime Blueprint	16.67
Meso	B9	Radiant	Larkspur Prime Blueprint	16.67
Meso	B9	Radiant	Paris Prime Upper Limb	20
Meso	B9	Radiant	Shade Prime Blueprint	20
Meso	C1	Exceptional	Ash Prime Blueprint	13
Meso	C1	Exceptional	Carrier Prime Cerebrum	4
Meso	C1	Exceptional	Forma Blueprint	23.33
Meso	C1	Exceptional	Nova Prime Neuroptics Blueprint	23.33
Meso	C1	Exceptional	Saryn Prime Systems Blueprint	23.33
Meso	C1	Exceptional	Scindo Prime Handle	13
Meso	C1	Flawless	Ash Prime Blueprint	17
Meso	C1	Flawless	Carrier Prime Cerebrum	6
Meso	C1	Flawless	Forma Blueprint	20
Meso	C1	Flawless	Nova Prime Neuroptics Blueprint	20
Meso	C1	Flawless	Saryn Prime Systems Blueprint	20
Meso	C1	Flawless	Scindo Prime Handle	17
Meso	C1	Intact	Ash Prime Blueprint	11
Meso	C1	Intact	Carrier Prime Cerebrum	2
Meso	C1	Intact	Forma Blueprint	25.33
Meso	C1	Intact	Nova Prime Neuroptics Blueprint	25.33
Meso	C1	Intact	Saryn Prime Systems Blueprint	25.33
Meso	C1	Intact	Scindo Prime Handle	11
Meso	C1	Radiant	Ash Prime Blueprint	20
Meso	C1	Radiant	Carrier Prime Cerebrum	10
Meso	C1	Radiant	Forma Blueprint	16.67
Meso	C1	Radiant	Nova Prime Neuroptics Blueprint	16.67
Meso	C1	Radiant	Saryn Prime Systems Blueprint	16.67
Meso	C1	Radiant	Scindo Prime Handle	20
Meso	C10	Exceptional	Astilla Prime Receiver	23.33
Meso	C10	Exceptional	Corinth Prime Barrel	4
Meso	C10	Exceptional	Fang Prime Blueprint	13
Meso	C10	Exceptional	Forma Blueprint	23.33
Meso	C10	Exceptional	Gara Prime Neuroptics Blueprint	13
Meso	C10	Exceptional	Lex Prime Barrel	23.33
Meso	C10	Flawless	Astilla Prime Receiver	20
Meso	C10	Flawless	Corinth Prime Barrel	6
Meso	C10	Flawless	Fang Prime Blueprint	17
Meso	C10	Flawless	Forma Blueprint	20
Meso	C10	Flawless	Gara Prime Neuroptics Blueprint	17
Meso	C10	Flawless	Lex Prime Barrel	20
Meso	C10	Intact	Astilla Prime Receiver	25.33
Meso	C10	Intact	Corinth Prime Barrel	2
Meso	C10	Intact	Fang Prime Blueprint	11
Meso	C10	Intact	Forma Blueprint	25.33
Meso	C10	Intact	Gara Prime Neuroptics Blueprint	11
Meso	C10	Intact	Lex Prime Barrel	25.33
Meso	C10	Radiant	Astilla Prime Receiver	16.67
Meso	C10	Radiant	Corinth Prime Barrel	10
Meso	C10	Radiant	Fang Prime Blueprint	20
Meso	C10	Radiant	Forma Blueprint	16.67
Meso	C10	Radiant	Gara Prime Neuroptics Blueprint	20
Meso	C10	Radiant	Lex Prime Barrel	16.67
Meso	C2	Exceptional	Bronco Prime Blueprint	23.33
Meso	C2	Exceptional	Carrier Prime Cerebrum	4
Meso	C2	Exceptional	Cernos Prime Upper Limb	23.33
Meso	C2	Exceptional	Galatine Prime Blade	23.33
Meso	C2	Exceptional	Odonata Prime Blueprint	13
Meso	C2	Exceptional	Valkyr Prime Neuroptics Blueprint	13
Meso	C2	Flawless	Bronco Prime Blueprint	20
Meso	C2	Flawless	Carrier Prime Cerebrum	6
Meso	C2	Flawless	Cernos Prime Upper Limb	20
Meso	C2	Flawless	Galatine Prime Blade	20
Meso	C2	Flawless	Odonata Prime Blueprint	17
Meso	C2	Flawless	Valkyr Prime Neuroptics Blueprint	17
Meso	C2	Intact	Bronco Prime Blueprint	25.33
Meso	C2	Intact	Carrier Prime Cerebrum	2
Meso	C2	Intact	Cernos Prime Upper Limb	25.33
Meso	C2	Intact	Galatine Prime Blade	25.33
Meso	C2	Intact	Odonata Prime Blueprint	11
Meso	C2	Intact	Valkyr Prime Neuroptics Blueprint	11
Meso	C2	Radiant	Bronco Prime Blueprint	16.67
Meso	C2	Radiant	Carrier Prime Cerebrum	10
Meso	C2	Radiant	Cernos Prime Upper Limb	16.67
Meso	C2	Radiant	Galatine Prime Blade	16.67
Meso	C2	Radiant	Odonata Prime Blueprint	20
Meso	C2	Radiant	Valkyr Prime Neuroptics Blueprint	20
Meso	C3	Exceptional	Burston Prime Stock	23.33
Meso	C3	Exceptional	Cernos Prime Lower Limb	4
Meso	C3	Exceptional	Helios Prime Blueprint	13
Meso	C3	Exceptional	Lex Prime Blueprint	23.33
Meso	C3	Exceptional	Nami Skyla Prime Blueprint	23.33
Meso	C3	Exceptional	Saryn Prime Blueprint	13
Meso	C3	Flawless	Burston Prime Stock	20
Meso	C3	Flawless	Cernos Prime Lower Limb	6
Meso	C3	Flawless	Helios Prime Blueprint	17
Meso	C3	Flawless	Lex Prime Blueprint	20
Meso	C3	Flawless	Nami Skyla Prime Blueprint	20
Meso	C3	Flawless	Saryn Prime Blueprint	17
Meso	C3	Intact	Burston Prime Stock	25.33
Meso	C3	Intact	Cernos Prime Lower Limb	2
Meso	C3	Intact	Helios Prime Blueprint	11
Meso	C3	Intact	Lex Prime Blueprint	25.33
Meso	C3	Intact	Nami Skyla Prime Blueprint	25.33
Meso	C3	Intact	Saryn Prime Blueprint	11
Meso	C3	Radiant	Burston Prime Stock	16.67
Meso	C3	Radiant	Cernos Prime Lower Limb	10
Meso	C3	Radiant	Helios Prime Blueprint	20
Meso	C3	Radiant	Lex Prime Blueprint	16.67
Meso	C3	Radiant	Nami Skyla Prime Blueprint	16.67
Meso	C3	Radiant	Saryn Prime Blueprint	20
Meso	C4	Exceptional	2X Forma Blueprint	13
Meso	C4	Exceptional	Atlas Prime Systems Blueprint	13
Meso	C4	Exceptional	Braton Prime Stock	23.33
Meso	C4	Exceptional	Chroma Prime Systems Blueprint	4
Meso	C4	Exceptional	Ivara Prime Neuroptics Blueprint	23.33
Meso	C4	Exceptional	Mesa Prime Chassis Blueprint	23.33
Meso	C4	Flawless	2X Forma Blueprint	17
Meso	C4	Flawless	Atlas Prime Systems Blueprint	17
Meso	C4	Flawless	Braton Prime Stock	20
Meso	C4	Flawless	Chroma Prime Systems Blueprint	6
Meso	C4	Flawless	Ivara Prime Neuroptics Blueprint	20
Meso	C4	Flawless	Mesa Prime Chassis Blueprint	20
Meso	C4	Intact	2X Forma Blueprint	11
Meso	C4	Intact	Atlas Prime Systems Blueprint	11
Meso	C4	Intact	Braton Prime Stock	25.33
Meso	C4	Intact	Chroma Prime Systems Blueprint	2
Meso	C4	Intact	Ivara Prime Neuroptics Blueprint	25.33
Meso	C4	Intact	Mesa Prime Chassis Blueprint	25.33
Meso	C4	Radiant	2X Forma Blueprint	20
Meso	C4	Radiant	Atlas Prime Systems Blueprint	20
Meso	C4	Radiant	Braton Prime Stock	16.67
Meso	C4	Radiant	Chroma Prime Systems Blueprint	10
Meso	C4	Radiant	Ivara Prime Neuroptics Blueprint	16.67
Meso	C4	Radiant	Mesa Prime Chassis Blueprint	16.67
Meso	C5	Exceptional	2X Forma Blueprint	13
Meso	C5	Exceptional	Burston Prime Blueprint	23.33
Meso	C5	Exceptional	Chroma Prime Chassis Blueprint	13
Meso	C5	Exceptional	Corinth Prime Barrel	4
Meso	C5	Exceptional	Stradavar Prime Stock	23.33
Meso	C5	Exceptional	Tipedo Prime Blueprint	23.33
Meso	C5	Flawless	2X Forma Blueprint	17
Meso	C5	Flawless	Burston Prime Blueprint	20
Meso	C5	Flawless	Chroma Prime Chassis Blueprint	17
Meso	C5	Flawless	Corinth Prime Barrel	6
Meso	C5	Flawless	Stradavar Prime Stock	20
Meso	C5	Flawless	Tipedo Prime Blueprint	20
Meso	C5	Intact	2X Forma Blueprint	11
Meso	C5	Intact	Burston Prime Blueprint	25.33
Meso	C5	Intact	Chroma Prime Chassis Blueprint	11
Meso	C5	Intact	Corinth Prime Barrel	2
Meso	C5	Intact	Stradavar Prime Stock	25.33
Meso	C5	Intact	Tipedo Prime Blueprint	25.33
Meso	C5	Radiant	2X Forma Blueprint	20
Meso	C5	Radiant	Burston Prime Blueprint	16.67
Meso	C5	Radiant	Chroma Prime Chassis Blueprint	20
Meso	C5	Radiant	Corinth Prime Barrel	10
Meso	C5	Radiant	Stradavar Prime Stock	16.67
Meso	C5	Radiant	Tipedo Prime Blueprint	16.67
Meso	C6	Exceptional	2X Forma Blueprint	13
Meso	C6	Exceptional	Baza Prime Receiver	23.33
Meso	C6	Exceptional	Burston Prime Blueprint	23.33
Meso	C6	Exceptional	Corinth Prime Stock	4
Meso	C6	Exceptional	Lex Prime Barrel	23.33
Meso	C6	Exceptional	Nezha Prime Blueprint	13
Meso	C6	Flawless	2X Forma Blueprint	17
Meso	C6	Flawless	Baza Prime Receiver	20
Meso	C6	Flawless	Burston Prime Blueprint	20
Meso	C6	Flawless	Corinth Prime Stock	6
Meso	C6	Flawless	Lex Prime Barrel	20
Meso	C6	Flawless	Nezha Prime Blueprint	17
Meso	C6	Intact	2X Forma Blueprint	11
Meso	C6	Intact	Baza Prime Receiver	25.33
Meso	C6	Intact	Burston Prime Blueprint	25.33
Meso	C6	Intact	Corinth Prime Stock	2
Meso	C6	Intact	Lex Prime Barrel	25.33
Meso	C6	Intact	Nezha Prime Blueprint	11
Meso	C6	Radiant	2X Forma Blueprint	20
Meso	C6	Radiant	Baza Prime Receiver	16.67
Meso	C6	Radiant	Burston Prime Blueprint	16.67
Meso	C6	Radiant	Corinth Prime Stock	10
Meso	C6	Radiant	Lex Prime Barrel	16.67
Meso	C6	Radiant	Nezha Prime Blueprint	20
Meso	C7	Exceptional	Burston Prime Blueprint	23.33
Meso	C7	Exceptional	Carrier Prime Cerebrum	4
Meso	C7	Exceptional	Forma Blueprint	23.33
Meso	C7	Exceptional	Inaros Prime Systems Blueprint	23.33
Meso	C7	Exceptional	Karyst Prime Handle	13
Meso	C7	Exceptional	Vectis Prime Blueprint	13
Meso	C7	Flawless	Burston Prime Blueprint	20
Meso	C7	Flawless	Carrier Prime Cerebrum	6
Meso	C7	Flawless	Forma Blueprint	20
Meso	C7	Flawless	Inaros Prime Systems Blueprint	20
Meso	C7	Flawless	Karyst Prime Handle	17
Meso	C7	Flawless	Vectis Prime Blueprint	17
Meso	C7	Intact	Burston Prime Blueprint	25.33
Meso	C7	Intact	Carrier Prime Cerebrum	2
Meso	C7	Intact	Forma Blueprint	25.33
Meso	C7	Intact	Inaros Prime Systems Blueprint	25.33
Meso	C7	Intact	Karyst Prime Handle	11
Meso	C7	Intact	Vectis Prime Blueprint	11
Meso	C7	Radiant	Burston Prime Blueprint	16.67
Meso	C7	Radiant	Carrier Prime Cerebrum	10
Meso	C7	Radiant	Forma Blueprint	16.67
Meso	C7	Radiant	Inaros Prime Systems Blueprint	16.67
Meso	C7	Radiant	Karyst Prime Handle	20
Meso	C7	Radiant	Vectis Prime Blueprint	20
Meso	C8	Exceptional	Bronco Prime Receiver	23.33
Meso	C8	Exceptional	Cobra & Crane Prime Guard	4
Meso	C8	Exceptional	Harrow Prime Neuroptics Blueprint	13
Meso	C8	Exceptional	Nagantaka Prime Barrel	23.33
Meso	C8	Exceptional	Phantasma Prime Receiver	23.33
Meso	C8	Exceptional	Scourge Prime Handle	13
Meso	C8	Flawless	Bronco Prime Receiver	20
Meso	C8	Flawless	Cobra & Crane Prime Guard	6
Meso	C8	Flawless	Harrow Prime Neuroptics Blueprint	17
Meso	C8	Flawless	Nagantaka Prime Barrel	20
Meso	C8	Flawless	Phantasma Prime Receiver	20
Meso	C8	Flawless	Scourge Prime Handle	17
Meso	C8	Intact	Bronco Prime Receiver	25.33
Meso	C8	Intact	Cobra & Crane Prime Guard	2
Meso	C8	Intact	Harrow Prime Neuroptics Blueprint	11
Meso	C8	Intact	Nagantaka Prime Barrel	25.33
Meso	C8	Intact	Phantasma Prime Receiver	25.33
Meso	C8	Intact	Scourge Prime Handle	11
Meso	C8	Radiant	Bronco Prime Receiver	16.67
Meso	C8	Radiant	Cobra & Crane Prime Guard	10
Meso	C8	Radiant	Harrow Prime Neuroptics Blueprint	20
Meso	C8	Radiant	Nagantaka Prime Barrel	16.67
Meso	C8	Radiant	Phantasma Prime Receiver	16.67
Meso	C8	Radiant	Scourge Prime Handle	20
Meso	C9	Exceptional	Braton Prime Stock	13
Meso	C9	Exceptional	Corvas Prime Barrel	4
Meso	C9	Exceptional	Forma Blueprint	23.33
Meso	C9	Exceptional	Hildryn Prime Systems Blueprint	23.33
Meso	C9	Exceptional	Paris Prime Lower Limb	23.33
Meso	C9	Exceptional	Revenant Prime Systems Blueprint	13
Meso	C9	Flawless	Braton Prime Stock	17
Meso	C9	Flawless	Corvas Prime Barrel	6
Meso	C9	Flawless	Forma Blueprint	20
Meso	C9	Flawless	Hildryn Prime Systems Blueprint	20
Meso	C9	Flawless	Paris Prime Lower Limb	20
Meso	C9	Flawless	Revenant Prime Systems Blueprint	17
